City,date,day_of_week,hour_beginning,trip_requests,completed_trips,first_trip_eaters,unique_eaters,session_numbers,gross_bookings,promo_costs,resto_payouts,delivery_partner_payouts,online_restaurant_numbers,active_restaurant_numbers,unfulfilled_trips,average_delivery_time,average_delivery_distance,online_minutes,on_trip_minutes,unique_drivers
1139,16-Nov,1,16,291,290,3,280,1448,"$3,015",$111,"$1,980",$624,493,492,0,22.17,1.51,25084.71,7460.87,594
1139,16-Nov,1,17,739,735,7,713,2118,"$8,445",$151,"$5,456","$1,570",589,588,0,23.62,1.58,41181.50,20841.13,930
1139,16-Nov,1,18,830,825,14,790,2159,"$9,139",$160,"$5,907","$1,761",755,754,0,23.35,1.51,54782.98,31239.50,1066
1139,16-Nov,1,19,564,558,3,539,1696,"$5,709",$136,"$3,668","$1,184",749,748,0,22.10,1.50,50376.49,22133.67,1026
1139,16-Nov,1,20,396,395,1,379,1339,"$3,821",$114,"$2,449",$831,691,690,0,20.49,1.43,38262.51,14031.83,866
1139,16-Nov,1,21,288,288,4,285,1085,"$2,722",$66,"$1,758",$608,501,501,0,18.86,1.39,28614.46,8831.39,672
1139,16-Nov,1,22,248,247,2,240,1025,"$2,284",$96,"$1,416",$512,304,304,0,19.40,1.36,21733.53,6397.87,499
1139,16-Nov,1,23,161,161,1,159,805,"$1,419",$60,$863,$347,180,180,0,20.14,1.57,14139.95,4519.79,354
1139,17-Nov,2,0,95,95,2,94,610,$895,$53,$538,$199,115,115,0,29.38,1.40,7754.50,2151.26,206
1139,17-Nov,2,1,53,53,2,53,457,$469,$35,$275,$106,67,67,0,28.58,1.75,3554.94,1307.46,102
1139,17-Nov,2,2,21,21,2,21,287,$225,$14,$136,$46,21,21,0,22.62,1.52,1867.34,645.85,53
1139,17-Nov,2,3,12,12,1,12,173,$95,$5,$53,$27,14,14,0,19.75,1.87,861.74,245.11,27
1139,17-Nov,2,4,5,5,0,5,160,$45,$3,$26,$12,9,9,0,21.20,1.24,830.53,111.01,26
1139,17-Nov,2,5,7,7,0,7,169,$60,$3,$34,$17,8,8,0,19.14,1.61,1724.21,107.82,55
1139,17-Nov,2,6,50,50,0,49,234,$372,$11,$222,$103,18,18,0,18.54,1.32,4364.21,1356.16,114
1139,17-Nov,2,7,85,85,0,84,360,$622,$18,$377,$176,76,76,0,37.99,1.38,9280.11,2725.18,238
1139,17-Nov,2,8,120,120,0,120,468,$822,$45,$506,$248,111,111,0,17.93,1.33,14159.62,4075.80,325
1139,17-Nov,2,9,125,124,1,124,614,$871,$48,$552,$255,127,127,0,17.63,1.22,16654.95,4433.74,385
1139,17-Nov,2,10,238,238,1,236,10551,"$2,174",$113,"$1,361",$520,159,159,0,20.22,1.40,23790.75,5681.00,613
1139,17-Nov,2,11,797,795,5,763,3605,"$8,397",$170,"$5,343","$1,894",338,337,0,22.32,1.57,44903.78,24958.00,956
1139,17-Nov,2,12,663,661,9,639,2607,"$6,158",$150,"$3,874","$1,573",702,701,0,21.10,1.42,53073.62,25023.73,989
1139,17-Nov,2,13,411,411,7,393,1849,"$3,795",$141,"$2,409",$954,725,724,0,20.62,1.39,41454.26,13537.86,913
1139,17-Nov,2,14,293,292,3,281,1343,"$2,551",$90,"$1,648",$611,639,638,0,19.99,1.33,30153.28,9828.33,697
1139,17-Nov,2,15,223,222,1,213,1343,"$2,186",$92,"$1,433",$474,511,510,0,20.49,1.39,26530.81,6812.65,594
1139,17-Nov,2,16,350,348,4,334,1643,"$3,669",$129,"$2,362",$756,518,517,0,24.59,1.48,28876.76,9024.27,672
1139,17-Nov,2,17,847,845,6,816,2427,"$10,056",$169,"$6,519","$1,807",609,608,0,26.94,1.55,46272.96,23130.80,1051
1139,17-Nov,2,18,900,898,13,868,2196,"$10,248",$171,"$6,669","$1,886",813,812,0,25.45,1.48,60110.05,33841.08,1183
1139,17-Nov,2,19,578,576,9,550,1715,"$5,775",$150,"$3,722","$1,220",815,814,0,21.97,1.46,56211.63,23328.04,1143
1139,17-Nov,2,20,440,439,5,415,1426,"$3,968",$98,"$2,558",$917,743,742,0,19.59,1.36,42181.25,14234.36,945
1139,17-Nov,2,21,334,332,2,321,1296,"$2,960",$110,"$1,877",$687,524,524,0,19.71,1.36,31978.55,9731.80,717
1139,17-Nov,2,22,254,253,0,246,1117,"$2,169",$79,"$1,345",$527,320,320,0,21.65,1.39,24240.30,6917.41,547
1139,17-Nov,2,23,188,188,1,185,918,"$1,752",$71,"$1,057",$404,190,190,0,24.24,1.58,17189.33,4908.85,392
1139,18-Nov,3,0,108,105,0,102,733,$952,$55,$570,$231,117,117,0,25.75,1.59,9908.52,2711.94,256
1139,18-Nov,3,1,46,46,1,46,528,$467,$30,$275,$101,71,71,0,20.13,1.62,4682.61,1116.16,125
1139,18-Nov,3,2,25,25,2,25,383,$202,$18,$115,$56,23,23,0,34.12,1.72,1920.32,613.74,58
1139,18-Nov,3,3,13,13,0,13,269,$107,$10,$61,$29,14,14,0,51.62,1.87,913.78,330.39,29
1139,18-Nov,3,4,10,10,0,10,219,$96,$1,$55,$24,10,10,0,18.60,1.43,886.22,210.75,26
1139,18-Nov,3,5,6,6,0,6,186,$61,$4,$37,$14,8,8,0,21.50,1.56,1311.50,154.64,43
1139,18-Nov,3,6,52,52,1,52,295,$389,$19,$232,$107,18,18,0,20.10,1.47,4315.57,1267.58,123
1139,18-Nov,3,7,70,70,0,69,383,$556,$22,$343,$145,77,77,0,42.90,1.28,9533.21,2439.11,233
1139,18-Nov,3,8,127,127,0,125,581,$955,$53,$585,$263,120,120,0,18.92,1.34,14064.14,4250.63,327
1139,18-Nov,3,9,142,141,2,138,5936,"$1,144",$55,$723,$295,136,136,0,18.57,1.35,17003.21,4196.53,385
1139,18-Nov,3,10,208,208,2,203,9383,"$1,787",$72,"$1,102",$456,168,168,0,20.46,1.55,23486.18,5115.14,569
1139,18-Nov,3,11,803,800,10,767,3942,"$9,390",$157,"$6,123","$1,902",339,338,0,23.82,1.58,41675.69,23949.26,864
1139,18-Nov,3,12,690,688,9,670,3909,"$7,231",$147,"$4,643","$1,651",719,718,0,22.05,1.45,48972.84,24403.09,928
1139,18-Nov,3,13,430,429,5,415,3406,"$3,882",$163,"$2,407","$1,015",740,739,0,20.53,1.36,41004.31,14728.59,863
1139,18-Nov,3,14,305,305,4,295,1872,"$2,804",$98,"$1,807",$633,641,640,0,20.52,1.39,29550.00,9823.99,676
1139,18-Nov,3,15,255,253,4,247,1485,"$2,502",$85,"$1,630",$521,509,508,0,21.64,1.31,25148.30,7373.61,558
1139,18-Nov,3,16,316,315,1,307,1639,"$3,561",$124,"$2,320",$656,525,524,0,27.26,1.37,27168.24,8219.21,665
1139,18-Nov,3,17,829,827,3,797,2480,"$9,857",$148,"$6,370","$1,725",618,617,0,23.77,1.53,43422.36,22042.78,988
1139,18-Nov,3,18,871,870,14,846,2295,"$10,117",$173,"$6,559","$1,824",830,829,0,22.95,1.46,55434.13,33237.25,1088
1139,18-Nov,3,19,587,583,4,568,1784,"$5,652",$132,"$3,622","$1,233",832,831,0,20.70,1.39,50214.01,22853.65,1031
1139,18-Nov,3,20,359,359,6,352,1462,"$3,604",$99,"$2,311",$759,765,764,0,19.72,1.45,37553.50,13879.64,848
1139,18-Nov,3,21,297,297,5,284,1406,"$2,710",$102,"$1,681",$632,552,552,0,23.38,1.47,28051.73,9348.92,643
1139,18-Nov,3,22,261,261,6,257,1314,"$2,322",$93,"$1,425",$546,330,330,0,25.56,1.45,20459.30,6824.33,497
1139,18-Nov,3,23,157,156,2,153,1135,"$1,378",$56,$852,$329,189,189,0,19.15,1.36,13112.28,4592.95,333
1139,19-Nov,4,0,104,104,1,104,919,$896,$39,$524,$222,116,116,0,29.29,1.50,7596.81,2337.60,205
1139,19-Nov,4,1,44,44,0,43,643,$393,$24,$232,$92,70,70,0,34.30,1.56,4019.61,1331.54,99
1139,19-Nov,4,2,28,27,1,27,470,$225,$24,$134,$52,25,25,0,20.57,1.28,1896.67,934.47,53
1139,19-Nov,4,3,13,13,0,13,321,$96,$4,$55,$28,15,15,0,77.46,1.29,1206.56,442.66,32
1139,19-Nov,4,4,8,8,0,8,209,$70,$0,$39,$19,8,8,0,20.75,1.59,1040.74,210.72,27
1139,19-Nov,4,5,8,8,0,8,629,$47,$0,$27,$18,8,8,0,14.50,1.20,1470.18,203.18,53
1139,19-Nov,4,6,47,47,1,46,304,$353,$15,$207,$114,20,20,0,19.45,1.46,3830.52,1214.64,105
1139,19-Nov,4,7,62,62,1,62,328,$445,$16,$286,$141,80,80,0,41.26,1.14,7178.73,2768.24,176
1139,19-Nov,4,8,138,138,1,136,551,"$1,049",$34,$652,$322,123,123,0,19.07,1.30,11047.03,4301.57,255
1139,19-Nov,4,9,151,151,0,150,781,"$1,251",$47,$820,$349,139,139,0,18.64,1.22,13770.87,4893.78,321
1139,19-Nov,4,10,208,207,2,204,1156,"$1,877",$87,"$1,170",$514,169,169,0,19.28,1.54,21081.28,5020.24,556
1139,19-Nov,4,11,748,748,6,709,10301,"$8,283",$164,"$5,240","$1,969",348,347,0,23.40,1.56,39697.13,24236.28,849
1139,19-Nov,4,12,672,669,8,654,2982,"$6,156",$149,"$3,885","$1,752",751,750,0,20.47,1.40,46438.59,24609.74,889
1139,19-Nov,4,13,408,407,11,394,1900,"$3,842",$124,"$2,430","$1,059",773,772,0,20.54,1.38,35887.26,13308.98,824
1139,19-Nov,4,14,268,268,1,263,1456,"$2,215",$74,"$1,387",$633,664,663,0,19.33,1.36,24976.36,9435.14,590
1139,19-Nov,4,15,242,241,3,234,1292,"$2,371",$77,"$1,521",$577,529,528,0,20.84,1.30,21740.48,7448.62,507
1139,19-Nov,4,16,307,307,5,300,1546,"$3,194",$94,"$2,073",$722,536,535,0,20.65,1.39,23774.85,7870.30,609
1139,19-Nov,4,17,869,866,10,829,2380,"$10,286",$164,"$6,623","$2,072",647,645,0,25.39,1.52,39020.46,23318.47,918
1139,19-Nov,4,18,828,825,8,804,2146,"$9,294",$173,"$6,019","$1,983",860,858,0,23.34,1.51,51774.93,35616.92,1033
1139,19-Nov,4,19,604,604,3,578,1668,"$6,699",$139,"$4,320","$1,455",863,861,0,22.17,1.50,47531.15,23898.83,1004
1139,19-Nov,4,20,376,375,6,365,1399,"$3,711",$112,"$2,352",$919,788,786,0,23.48,1.56,34538.11,14116.85,828
1139,19-Nov,4,21,302,300,1,291,1237,"$2,529",$83,"$1,593",$711,554,554,0,18.70,1.41,25996.50,9824.99,629
1139,19-Nov,4,22,250,250,2,244,1125,"$2,260",$84,"$1,395",$596,334,334,0,25.57,1.45,19664.79,7457.66,471
1139,19-Nov,4,23,184,183,2,181,946,"$1,693",$64,"$1,027",$439,194,194,0,26.10,1.59,12460.13,4737.49,318
1139,20-Nov,5,0,108,108,3,106,624,$997,$50,$592,$230,124,124,0,30.32,1.57,7216.01,2817.33,204
1139,20-Nov,5,1,38,37,0,37,523,$325,$25,$197,$79,72,72,0,24.27,1.62,3398.56,1134.37,99
1139,20-Nov,5,2,24,23,0,23,359,$203,$11,$122,$48,28,28,0,20.63,1.57,1458.97,471.48,44
1139,20-Nov,5,3,9,9,0,9,231,$73,$3,$43,$19,18,18,0,15.11,1.37,871.54,202.80,26
1139,20-Nov,5,4,6,6,0,6,149,$55,$7,$30,$16,12,12,0,22.17,1.83,853.42,145.02,24
1139,20-Nov,5,5,5,5,0,5,163,$35,$1,$19,$12,8,8,0,129.40,1.48,1704.20,135.77,59
1139,20-Nov,5,6,43,43,0,43,259,$342,$11,$201,$87,22,22,0,17.35,1.31,4984.28,1220.31,132
1139,20-Nov,5,7,78,78,0,78,368,$603,$29,$377,$156,80,80,0,18.94,1.22,9187.33,2676.72,223
1139,20-Nov,5,8,131,130,0,130,522,$974,$37,$606,$266,123,123,0,19.30,1.31,13954.56,4496.50,310
1139,20-Nov,5,9,148,147,2,145,716,"$1,141",$44,$723,$305,137,137,0,17.61,1.34,17167.86,4672.84,389
1139,20-Nov,5,10,211,209,1,200,1136,"$2,026",$67,"$1,272",$454,172,171,0,20.60,1.45,23490.78,5070.19,603
1139,20-Nov,5,11,832,829,15,789,2155,"$9,429",$159,"$6,159","$1,977",343,341,0,23.72,1.52,43493.78,25102.51,918
1139,20-Nov,5,12,664,661,10,640,1767,"$6,476",$159,"$4,132","$1,571",756,754,0,21.21,1.42,51133.55,26126.79,974
1139,20-Nov,5,13,403,401,7,380,1257,"$3,762",$134,"$2,430",$960,776,774,0,20.54,1.41,41437.37,14452.43,898
1139,20-Nov,5,14,245,244,0,238,976,"$2,217",$87,"$1,451",$497,670,668,0,18.67,1.22,29362.70,9601.04,683
1139,20-Nov,5,15,239,238,3,228,968,"$2,163",$66,"$1,424",$497,530,528,0,20.49,1.36,26262.81,7914.50,588
1139,20-Nov,5,16,320,320,2,306,1275,"$3,422",$107,"$2,222",$671,537,535,0,21.75,1.40,28293.70,8215.02,671
1139,20-Nov,5,17,790,790,13,770,2032,"$9,813",$160,"$6,478","$1,666",641,639,0,25.79,1.49,43880.62,21244.74,979
1139,20-Nov,5,18,860,859,7,822,2022,"$10,201",$152,"$6,689","$1,796",871,869,0,24.14,1.45,57206.91,33591.74,1113
1139,20-Nov,5,19,598,598,10,569,1570,"$6,748",$139,"$4,338","$1,269",863,861,0,22.86,1.46,53091.07,24330.09,1086
1139,20-Nov,5,20,459,459,9,450,1326,"$4,828",$96,"$3,127",$968,790,788,0,21.33,1.45,41379.22,16975.13,913
1139,20-Nov,5,21,345,345,3,332,1117,"$3,201",$102,"$2,018",$722,567,567,0,21.10,1.38,32060.33,11768.34,749
1139,20-Nov,5,22,278,277,4,269,1092,"$2,588",$107,"$1,594",$584,342,342,0,22.73,1.47,25742.86,8232.17,597
1139,20-Nov,5,23,193,192,1,191,843,"$1,666",$71,"$1,014",$402,204,204,0,20.47,1.38,18591.23,5435.79,430
1139,21-Nov,6,0,110,110,3,110,663,$978,$37,$578,$232,130,130,0,33.02,1.48,9879.91,2862.71,263
1139,21-Nov,6,1,68,68,4,66,505,$577,$33,$342,$139,72,72,0,20.84,1.41,4879.70,1419.10,132
1139,21-Nov,6,2,30,30,0,30,372,$302,$21,$178,$59,23,23,0,26.40,1.77,2114.54,704.24,61
1139,21-Nov,6,3,6,6,0,6,246,$52,$5,$30,$13,17,17,0,22.33,1.33,1185.27,164.58,37
1139,21-Nov,6,4,6,6,0,6,173,$59,$2,$34,$14,12,12,0,24.00,1.47,796.17,168.75,24
1139,21-Nov,6,5,8,8,0,8,157,$68,$0,$39,$20,8,8,0,20.00,1.68,1242.71,213.75,43
1139,21-Nov,6,6,39,39,0,39,211,$365,$15,$225,$83,19,19,0,20.21,1.52,4828.29,947.15,135
1139,21-Nov,6,7,114,114,1,113,426,"$1,077",$35,$696,$238,79,79,0,19.50,1.36,10623.29,3889.92,249
1139,21-Nov,6,8,221,221,0,218,589,"$1,962",$68,"$1,230",$459,115,115,0,21.63,1.38,16022.14,7316.12,354
1139,21-Nov,6,9,210,209,2,206,806,"$1,873",$72,"$1,193",$487,130,130,0,20.64,1.34,20963.32,8656.40,458
1139,21-Nov,6,10,255,255,4,253,1111,"$2,681",$67,"$1,764",$624,162,161,0,22.07,1.43,28416.95,8960.51,668
1139,21-Nov,6,11,867,866,10,814,2963,"$10,855",$173,"$7,149","$2,050",336,334,0,23.63,1.50,45038.00,22277.38,947
1139,21-Nov,6,12,906,899,10,857,3311,"$10,667",$183,"$7,031","$2,116",702,700,0,23.01,1.45,54372.90,33528.13,1015
1139,21-Nov,6,13,618,616,12,580,2809,"$6,385",$144,"$4,169","$1,421",719,717,0,20.79,1.35,47182.55,22511.20,973
1139,21-Nov,6,14,411,411,12,402,2357,"$3,929",$97,"$2,532",$858,655,653,0,21.07,1.38,33873.15,13948.26,772
1139,21-Nov,6,15,310,310,6,303,2607,"$3,074",$105,"$2,029",$645,547,545,0,20.57,1.37,28630.10,9614.15,641
1139,21-Nov,6,16,335,332,3,322,1914,"$3,940",$91,"$2,628",$732,550,548,0,22.70,1.45,30519.74,9172.85,703
1139,21-Nov,6,17,902,898,13,856,2650,"$12,412",$148,"$8,312","$2,140",617,615,0,24.91,1.52,46546.71,21822.74,998
1139,21-Nov,6,18,984,981,15,941,2546,"$12,348",$173,"$8,135","$2,311",787,785,0,24.75,1.42,57248.30,33458.98,1075
1139,21-Nov,6,19,657,656,16,628,2006,"$7,229",$167,"$4,630","$1,550",762,760,0,22.39,1.50,53312.54,24341.27,1049
1139,21-Nov,6,20,473,472,4,453,1527,"$5,057",$119,"$3,324",$993,717,715,0,21.93,1.40,39935.53,15532.57,901
1139,21-Nov,6,21,304,304,6,296,1313,"$2,946",$113,"$1,849",$638,523,523,0,20.16,1.38,31056.92,10281.27,690
1139,21-Nov,6,22,281,279,5,268,1109,"$2,547",$93,"$1,578",$590,322,322,0,21.14,1.48,23937.59,7229.17,531
1139,21-Nov,6,23,197,197,4,190,947,"$1,917",$81,"$1,157",$411,192,192,0,22.26,1.46,16671.84,5577.61,389
1077,8-Nov,7,0,134,134,1,132,663,"$1,078",$52,$638,$224,146,146,0,21.89,1.65,17625.58,7430.50,426
1077,8-Nov,7,1,77,77,2,77,484,$653,$41,$373,$143,98,98,0,22.77,1.66,10673.70,4345.38,274
1077,8-Nov,7,2,37,37,0,37,340,$287,$18,$166,$73,57,57,0,21.78,1.61,5673.42,2282.69,146
1077,8-Nov,7,3,15,14,1,14,235,$145,$15,$92,$30,32,32,0,29.27,1.70,2815.93,847.91,86
1077,8-Nov,7,4,13,13,1,13,190,$119,$7,$67,$31,12,12,0,59.15,2.28,1937.04,665.69,53
1077,8-Nov,7,5,15,14,0,14,150,$113,$8,$66,$35,9,9,0,25.73,2.05,1984.58,625.67,59
1077,8-Nov,7,6,30,30,1,30,196,$239,$17,$141,$55,10,10,0,32.37,1.61,5361.23,1357.62,152
1077,8-Nov,7,7,79,79,0,77,312,$666,$34,$424,$138,61,61,0,19.85,1.39,11505.18,4527.41,270
1077,8-Nov,7,8,168,168,3,162,494,"$1,304",$54,$833,$297,119,119,0,22.80,1.41,18135.73,8521.42,429
1077,8-Nov,7,9,205,205,3,202,702,"$1,739",$80,"$1,107",$349,153,152,0,24.29,1.31,26093.86,12782.14,574
1077,8-Nov,7,10,306,305,3,298,1410,"$2,619",$105,"$1,684",$540,225,224,0,23.82,1.50,35371.46,15921.83,837
1077,8-Nov,7,11,705,703,15,683,7945,"$7,413",$154,"$4,761","$1,443",379,378,0,24.78,1.60,56065.67,32202.48,1150
1077,8-Nov,7,12,753,750,8,728,2466,"$7,433",$161,"$4,808","$1,494",623,622,0,28.60,1.51,66537.46,45215.25,1257
1077,8-Nov,7,13,537,536,8,521,2271,"$4,821",$148,"$3,056",$962,618,616,0,21.78,1.52,61230.35,34815.68,1234
1077,8-Nov,7,14,388,387,4,368,1631,"$3,363",$112,"$2,169",$624,538,536,0,20.99,1.54,45675.09,24652.34,1052
1077,8-Nov,7,15,305,305,2,295,1279,"$2,738",$93,"$1,805",$484,453,451,0,21.57,1.47,36859.17,17791.91,836
1077,8-Nov,7,16,295,295,2,285,2025,"$2,883",$96,"$1,887",$508,452,450,0,23.34,1.64,38068.63,17725.62,912
1077,8-Nov,7,17,729,728,17,694,2216,"$7,878",$137,"$4,982","$1,496",519,516,0,25.37,1.61,55806.10,33358.59,1198
1077,8-Nov,7,18,817,817,11,783,1977,"$8,870",$161,"$5,721","$1,680",658,655,0,25.78,1.58,65460.54,53094.82,1262
1077,8-Nov,7,19,568,567,6,547,1548,"$5,548",$120,"$3,553","$1,067",654,651,0,22.66,1.52,58755.82,40032.21,1209
1077,8-Nov,7,20,362,361,3,355,1622,"$3,316",$110,"$2,130",$569,609,606,0,21.49,1.49,41577.67,23051.50,990
1077,8-Nov,7,21,286,286,4,275,1083,"$2,330",$105,"$1,432",$461,451,448,0,20.41,1.54,29691.78,15777.35,705
1077,8-Nov,7,22,233,231,3,228,919,"$2,000",$68,"$1,231",$368,292,290,0,22.54,1.50,22599.45,12895.46,532
1077,8-Nov,7,23,206,206,2,202,718,"$1,646",$51,$981,$358,188,187,0,21.59,1.64,17353.75,9867.08,414
1077,9-Nov,1,0,104,104,0,102,575,$892,$45,$519,$177,113,113,0,21.92,1.70,12138.05,6044.50,294
1077,9-Nov,1,1,73,73,1,72,461,$539,$32,$313,$132,78,78,0,26.79,1.67,7319.01,4008.99,186
1077,9-Nov,1,2,39,39,0,39,332,$287,$25,$168,$77,46,46,0,36.23,1.67,3557.06,1933.45,106
1077,9-Nov,1,3,20,20,1,17,232,$141,$7,$82,$43,26,26,0,19.85,1.98,1862.38,894.56,52
1077,9-Nov,1,4,10,10,0,10,146,$85,$4,$49,$25,11,11,0,27.00,2.06,1430.13,574.00,50
1077,9-Nov,1,5,11,11,0,11,147,$105,$5,$60,$25,7,7,0,24.73,1.96,1792.60,501.19,57
1077,9-Nov,1,6,42,41,0,41,199,$251,$11,$150,$79,13,13,0,23.29,1.60,4660.12,2347.41,146
1077,9-Nov,1,7,62,62,0,61,247,$440,$27,$268,$109,65,65,0,31.98,1.44,9756.71,4179.41,258
1077,9-Nov,1,8,142,142,1,139,478,"$1,013",$41,$638,$242,127,127,0,19.97,1.29,14751.60,6916.96,356
1077,9-Nov,1,9,168,168,2,165,645,"$1,176",$53,$740,$281,168,167,0,19.23,1.37,19338.30,9640.48,449
1077,9-Nov,1,10,220,220,3,211,1375,"$1,655",$84,"$1,031",$356,249,248,0,20.02,1.42,26780.71,11120.26,707
1077,9-Nov,1,11,654,653,4,629,1913,"$5,996",$148,"$3,730","$1,251",451,450,0,23.00,1.58,51341.63,32104.36,1069
1077,9-Nov,1,12,530,528,5,507,3205,"$4,523",$121,"$2,822","$1,012",728,726,0,20.67,1.52,61597.44,34037.93,1165
1077,9-Nov,1,13,363,363,4,350,1699,"$2,802",$123,"$1,762",$623,719,716,0,18.90,1.43,50972.85,21053.81,1116
1077,9-Nov,1,14,251,249,6,240,1682,"$1,898",$74,"$1,183",$393,619,617,0,19.65,1.54,36008.09,14536.81,863
1077,9-Nov,1,15,205,205,3,198,1195,"$1,738",$73,"$1,139",$327,511,509,0,21.31,1.59,32553.90,12484.21,748
1077,9-Nov,1,16,341,340,9,327,1626,"$3,112",$123,"$1,969",$554,522,520,0,22.93,1.54,36434.63,14882.98,884
1077,9-Nov,1,17,624,622,4,600,7843,"$6,249",$153,"$3,933","$1,116",640,637,0,24.77,1.70,55589.55,32662.86,1220
1077,9-Nov,1,18,638,638,8,611,2373,"$6,226",$156,"$3,898","$1,125",827,823,0,24.40,1.62,67985.33,40411.70,1355
1077,9-Nov,1,19,446,446,5,424,1614,"$4,108",$129,"$2,610",$744,800,796,0,23.09,1.56,63501.22,28910.98,1321
1077,9-Nov,1,20,345,343,5,330,1692,"$2,839",$95,"$1,788",$539,699,696,0,21.34,1.51,46242.04,18972.15,1080
1077,9-Nov,1,21,258,257,4,253,1436,"$2,213",$102,"$1,371",$405,512,509,0,20.54,1.50,35100.04,15407.56,835
1077,9-Nov,1,22,241,241,1,231,1051,"$1,910",$72,"$1,155",$385,338,336,0,30.30,1.55,27825.50,12434.58,664
1077,9-Nov,1,23,173,172,2,167,842,"$1,346",$51,$818,$284,223,222,0,20.44,1.61,21137.03,9934.68,494
1077,10-Nov,2,0,119,117,0,117,647,$869,$41,$507,$193,145,145,0,21.66,1.58,13887.52,6231.79,345
1077,10-Nov,2,1,63,63,0,62,462,$574,$24,$343,$117,96,96,0,21.95,1.54,8762.82,3523.51,215
1077,10-Nov,2,2,42,42,0,40,377,$368,$17,$220,$83,57,57,0,27.98,1.61,3954.16,1955.30,109
1077,10-Nov,2,3,8,8,0,8,247,$63,$3,$33,$18,30,30,0,23.75,1.99,1796.14,538.86,58
1077,10-Nov,2,4,10,10,0,10,215,$94,$4,$54,$23,12,12,0,26.90,1.83,1484.22,508.28,39
1077,10-Nov,2,5,13,13,0,13,165,$87,$5,$51,$27,7,7,0,19.38,1.46,1840.23,575.35,58
1077,10-Nov,2,6,33,33,0,33,234,$198,$11,$114,$60,10,10,0,19.61,1.45,5133.72,2105.89,142
1077,10-Nov,2,7,60,60,0,60,323,$451,$13,$288,$105,74,74,0,21.52,1.53,10272.82,4051.27,268
1077,10-Nov,2,8,127,127,2,126,492,$882,$48,$556,$212,133,133,0,20.07,1.27,18182.56,6544.31,413
1077,10-Nov,2,9,153,153,0,148,626,"$1,078",$46,$670,$262,174,173,0,18.91,1.35,24067.75,8115.77,551
1077,10-Nov,2,10,212,212,1,203,909,"$1,695",$87,"$1,050",$348,252,251,0,20.21,1.50,32889.60,10435.17,822
1077,10-Nov,2,11,667,666,11,649,1586,"$6,151",$135,"$3,873","$1,285",473,472,0,22.13,1.53,57721.14,31167.79,1190
1077,10-Nov,2,12,544,543,5,530,1325,"$4,502",$147,"$2,804","$1,036",764,762,0,20.73,1.61,66851.34,32561.89,1276
1077,10-Nov,2,13,346,346,3,326,957,"$2,895",$119,"$1,845",$599,771,768,0,18.98,1.49,54926.37,21367.97,1191
1077,10-Nov,2,14,231,230,3,222,809,"$1,810",$73,"$1,166",$360,650,648,0,20.02,1.53,37949.00,14596.14,916
1077,10-Nov,2,15,198,197,0,188,815,"$1,660",$56,"$1,074",$309,547,545,0,26.02,1.49,32971.72,11905.14,768
1077,10-Nov,2,16,293,293,4,283,1026,"$2,577",$99,"$1,631",$472,553,551,0,21.67,1.56,38042.26,14060.51,909
1077,10-Nov,2,17,585,585,4,564,1558,"$5,940",$154,"$3,780","$1,039",674,671,0,23.79,1.60,57488.49,30508.51,1273
1077,10-Nov,2,18,692,692,5,669,1545,"$6,670",$146,"$4,225","$1,221",859,855,0,25.62,1.60,71096.66,40665.12,1399
1077,10-Nov,2,19,490,490,3,472,1248,"$4,392",$119,"$2,781",$810,840,836,0,22.30,1.56,66734.26,29158.67,1394
1077,10-Nov,2,20,335,334,4,322,1031,"$2,993",$91,"$1,895",$519,719,716,0,23.50,1.50,50517.29,19441.87,1162
1077,10-Nov,2,21,255,253,4,241,972,"$2,183",$79,"$1,380",$403,520,517,0,42.27,1.55,37845.89,12017.64,916
1077,10-Nov,2,22,103,103,0,101,885,$765,$47,$471,$155,341,339,0,31.56,1.29,27519.62,6856.30,701
1077,10-Nov,2,23,207,205,2,199,789,"$1,705",$72,"$1,021",$335,229,228,0,20.21,1.51,23283.64,9509.63,539
1077,11-Nov,3,0,111,110,1,106,538,$913,$45,$525,$183,146,146,0,25.25,1.56,16065.60,5693.44,383
1077,11-Nov,3,1,79,79,0,79,421,$683,$38,$398,$146,97,97,0,33.13,1.69,9302.82,3654.46,251
1077,11-Nov,3,2,31,31,0,31,272,$252,$17,$145,$63,59,59,0,21.48,1.71,4332.14,1904.30,128
1077,11-Nov,3,3,14,13,0,13,190,$97,$5,$60,$29,32,32,0,20.14,1.75,2444.64,549.13,67
1077,11-Nov,3,4,11,11,0,11,0,$90,$9,$50,$23,10,10,0,26.91,1.58,1767.83,650.80,52
1077,11-Nov,3,5,12,12,0,12,132,$99,$4,$57,$27,6,6,0,22.83,1.74,1955.64,621.44,59
1077,11-Nov,3,6,42,42,0,41,204,$345,$14,$208,$82,10,10,0,23.49,1.55,5883.41,2461.34,168
1077,11-Nov,3,7,76,76,0,74,321,$492,$22,$311,$130,75,75,0,19.07,1.31,11925.83,4593.42,311
1077,11-Nov,3,8,133,133,0,132,425,$890,$29,$543,$229,137,137,0,20.55,1.38,19376.76,6630.41,457
1077,11-Nov,3,9,158,158,2,156,613,"$1,109",$51,$722,$261,182,181,0,18.97,1.26,25782.02,8305.64,583
1077,11-Nov,3,10,219,219,3,211,916,"$1,846",$89,"$1,180",$360,264,263,0,20.07,1.48,34997.01,10313.42,854
